03/14/2022 11:15:27 | models |  INFO | Created entity embeddings: Embedding(2601, 128)
03/14/2022 11:16:30 | train |  INFO | 0.05754782259464264
03/14/2022 11:16:31 | train |  INFO | 0.08708187937736511
03/14/2022 11:16:31 | train |  INFO | 0.06958401948213577
03/14/2022 11:16:32 | train |  INFO | 0.043450117111206055
03/14/2022 11:16:32 | train |  INFO | 0.08228693157434464
03/14/2022 11:16:33 | train |  INFO | 0.04689330235123634
03/14/2022 11:16:33 | train |  INFO | 0.04689345508813858
03/14/2022 11:16:34 | train |  INFO | 0.0824536681175232
03/14/2022 11:16:34 | train |  INFO | 0.08228664100170135
03/14/2022 11:16:35 | train |  INFO | 0.0513606034219265
03/14/2022 11:16:35 | train |  INFO | 0.08126909285783768
03/14/2022 11:16:36 | train |  INFO | 0.055671609938144684
03/14/2022 11:16:36 | train |  INFO | 0.036513637751340866
03/14/2022 11:16:36 | train |  INFO | 0.05690908804535866
03/14/2022 11:16:37 | train |  INFO | 0.06581196188926697
03/14/2022 11:16:37 | train |  INFO | 0.0562872514128685
03/14/2022 11:16:38 | train |  INFO | 0.03979665786027908
03/14/2022 11:16:38 | train |  INFO | 0.03485628217458725
03/14/2022 11:16:39 | train |  INFO | 0.054021891206502914
03/14/2022 11:16:39 | train |  INFO | 0.13823099434375763
03/14/2022 11:16:40 | train |  INFO | 0.03819097578525543
03/14/2022 11:16:40 | train |  INFO | 0.040977686643600464
03/14/2022 11:16:41 | train |  INFO | 0.07540977746248245
03/14/2022 11:16:41 | train |  INFO | 0.06998538225889206
03/14/2022 11:16:42 | train |  INFO | 0.06305989623069763
03/14/2022 11:16:42 | train |  INFO | 0.04425524175167084
03/14/2022 11:16:42 | train |  INFO | 0.04858364537358284
03/14/2022 11:16:43 | train |  INFO | 0.09943732619285583
03/14/2022 11:16:43 | train |  INFO | 0.04229743033647537
03/14/2022 11:16:44 | train |  INFO | 0.0961354449391365
03/14/2022 11:16:44 | train |  INFO | 0.033204663544893265
03/14/2022 11:16:45 | train |  INFO | 0.03942383453249931
03/14/2022 11:16:45 | train |  INFO | 0.08426816016435623
